ID,AssignedTo,CPUDemand,Step,sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9,sem_10,sem_11,sem_12,sem_13,sem_14,sem_15
5,5.0,5,103,0.7523037791252136,0.446981817483902,0.9862897396087646,0.8657598495483398,0.5886117219924927,0.888979434967041,0.2270512282848358,0.2442073673009872,0.6199964880943298,0.5421351194381714,0.8889703154563904,0.1727234125137329,0.6590431332588196,0.7325862050056458,0.9333109855651855,0.5426697134971619
4,5.0,4,106,0.1206289529800415,0.2487175464630127,0.2927393615245819,0.1383290886878967,0.0251822434365749,0.4228944778442383,0.0045377281494438,0.4859882891178131,0.0151286404579877,0.8502398133277893,0.2810094356536865,0.2248759865760803,0.6414210796356201,0.0460379496216774,0.6865963935852051,0.3262750804424286
2,5.0,2,107,0.2400133162736892,0.5824179649353027,0.7061406970024109,0.4484087824821472,0.8751660585403442,0.4353057444095611,0.6612485647201538,0.184819683432579,0.2576709985733032,0.3826586902141571,0.0790855661034584,0.2071836292743683,0.0981502011418342,0.399951308965683,0.2801241874694824,0.2578536570072174
3,5.0,3,109,0.8399364352226257,0.2009761482477188,0.2393963783979416,0.3106676340103149,0.4690680801868438,0.3200981914997101,0.8832176327705383,0.52470862865448,0.0053486074320971,0.8042969703674316,0.5691075921058655,0.0288911573588848,0.9254269003868104,0.7048179507255554,0.5833572149276733,0.6364379525184631
4,5.0,4,109,0.0727598369121551,0.06353160738945,0.2823863625526428,0.3159098625183105,0.839686393737793,0.389456033706665,0.1776090860366821,0.058355625718832,0.252285361289978,0.7919750213623047,0.9490560293197632,0.0098207024857401,0.0269045010209083,0.1517680138349533,0.6873081922531128,0.3715682327747345
5,5.0,5,109,0.9885434508323668,0.0215820036828517,0.26406329870224,0.8266178965568542,0.2344086766242981,0.0298580545932054,0.7576581239700317,0.4485822916030884,0.5961757898330688,0.2552308142185211,0.2520568966865539,0.453496515750885,0.4821851253509521,0.4992597997188568,0.8295709490776062,0.570579469203949
4,5.0,4,111,0.7012510299682617,0.4852157533168793,0.0177292972803115,0.6508007049560547,0.0985450968146324,0.5068115592002869,0.9956819415092468,0.9066982865333556,0.0514525547623634,0.1180825605988502,0.9692925214767456,0.7364576458930969,0.5789980888366699,0.5958911180496216,0.9799960255622864,0.5597503781318665
3,5.0,3,115,0.2436669021844864,0.6556940674781799,0.8477898836135864,0.4110209345817566,0.9429466724395752,0.5922542810440063,0.1677532941102981,0.0130038307979702,0.8100866675376892,0.6433457136154175,0.7851250171661377,0.7045676708221436,0.8850477337837219,0.8445459604263306,0.5812848806381226,0.0760570913553237
1,5.0,1,116,0.5580445528030396,0.5767444372177124,0.2866636216640472,0.3382804989814758,0.3144038021564483,0.1629431843757629,0.0065525872632861,0.7505331635475159,0.7022819519042969,0.5610926747322083,0.3332040011882782,0.830192506313324,0.8387507200241089,0.381473034620285,0.8599113821983337,0.2889974415302276
2,5.0,2,119,0.6797555088996887,0.6758216619491577,0.4140412509441376,0.3462567925453186,0.5810544490814209,0.5747781991958618,0.6968808770179749,0.2085188925266266,0.982995629310608,0.2166777104139328,0.6478906869888306,0.3853577673435211,0.3997504711151123,0.7805097699165344,0.1344253569841385,0.5517559051513672
3,5.0,3,119,0.7844139337539673,0.491809070110321,0.0269466415047645,0.4925333559513092,0.1708420217037201,0.6759161353111267,0.0843899548053741,0.6003865599632263,0.334857314825058,0.9327241778373718,0.2564293444156647,0.6797470450401306,0.9402565956115724,0.9210108518600464,0.695656955242157,0.2902170121669769
3,5.0,3,121,0.945651650428772,0.8855674862861633,0.5127883553504944,0.5317292213439941,0.1356243640184402,0.8944788575172424,0.6714853048324585,0.5287911891937256,0.3508915901184082,0.8599593043327332,0.0205613002181053,0.1903128325939178,0.1475867182016372,0.1929996758699417,0.7144004106521606,0.6584143042564392
1,5.0,1,122,0.4125415980815887,0.0138345612213015,0.8264281749725342,0.7209775447845459,0.7825356125831604,0.4752213656902313,0.624311089515686,0.585185170173645,0.4104564487934112,0.9627858400344848,0.1125686019659042,0.7955583333969116,0.4581762552261352,0.6879889965057373,0.0720660462975502,0.1074892580509185
4,5.0,4,122,0.8781235814094543,0.2305336445569992,0.6015757322311401,0.7444978356361389,0.411434918642044,0.943852961063385,0.1608578562736511,0.8968114852905273,0.4291681349277496,0.874172031879425,0.320244163274765,0.406805008649826,0.2660650610923767,0.0605286210775375,0.3542742133140564,0.9212456941604614
5,5.0,5,123,0.3118438720703125,0.183133840560913,0.3129281103610992,0.8758251667022705,0.543001115322113,0.7333380579948425,0.3579107820987701,0.9539446234703064,0.6185389161109924,0.1397953033447265,0.3183426558971405,0.9691157341003418,0.5353066921234131,0.1092515885829925,0.650834321975708,0.9916058778762816
5,5.0,5,125,0.251278281211853,0.5110082626342773,0.0998805165290832,0.3062606453895569,0.2089615762233734,0.44983771443367,0.8931117057800293,0.0494655817747116,0.6011261343955994,0.7584471106529236,0.1381685137748718,0.5040733218193054,0.641616940498352,0.6760056018829346,0.3237162232398987,0.6059750318527222
4,5.0,4,127,0.6468830108642578,0.1619043201208114,0.879571259021759,0.1496659219264984,0.4304637014865875,0.5224636197090149,0.6497625112533569,0.4099487066268921,0.0304256379604339,0.3220625817775726,0.8662334680557251,0.7898557782173157,0.3048343658447265,0.9538365006446838,0.2850265800952911,0.6757773756980896
1,5.0,1,128,0.5933405756950378,0.751201331615448,0.9580435156822203,0.2311156392097473,0.9229108691215516,0.7925474643707275,0.8939993977546692,0.6655822992324829,0.9297204613685608,0.4518426060676574,0.4635373950004577,0.7805621027946472,0.4073123633861542,0.3126663267612457,0.7477371096611023,0.5220794677734375
6,5.0,1,128,0.7529124021530151,0.3935598731040954,0.7285224795341492,0.8799072504043579,0.7798084020614624,0.8679236173629761,0.5848116874694824,0.8993598818778992,0.6955352425575256,0.4044215381145477,0.5232130289077759,0.2064076364040374,0.1363427639007568,0.1106091737747192,0.6066393256187439,0.4181960225105285
1,5.0,1,130,0.3456127643585205,0.8095481395721436,0.1917612552642822,0.7304302453994751,0.5455102324485779,0.8330845236778259,0.3054232001304626,0.2409338951110839,0.9588308334350586,0.2975079417228699,0.2924254834651947,0.2263878136873245,0.9624904990196228,0.8883073329925537,0.3746980428695678,0.1990822106599807
3,5.0,3,130,0.4540937542915344,0.8864699602127075,0.1626342684030532,0.4693334102630615,0.1681591123342514,0.5285792350769043,0.9736302495002748,0.605208694934845,0.9232103228569032,0.0767335146665573,0.4029762148857116,0.2516660988330841,0.2967985570430755,0.3210963904857635,0.014456202276051,0.2432016730308532
6,5.0,1,130,0.9371403455734252,0.0126854889094829,0.6851462125778198,0.2718487679958343,0.6163290143013,0.5753145813941956,0.8488437533378601,0.1654864996671676,0.5543584227561951,0.0686022415757179,0.6240864992141724,0.6419041752815247,0.9042202234268188,0.0073506580665707,0.7674145102500916,0.0888630449771881
6,5.0,1,132,0.4108048677444458,0.7440710067749023,0.4448981583118438,0.4323190748691559,0.8927799463272095,0.24970144033432,0.3106326758861542,0.9379945397377014,0.0653107687830925,0.2975125014781952,0.8525816202163696,0.9797873497009276,0.8866984844207764,0.5418431162834167,0.4735435843467712,0.7706698775291443
3,5.0,3,134,0.4766820967197418,0.6158182621002197,0.1942144185304641,0.1556731462478637,0.6685619354248047,0.2041187584400177,0.136588454246521,0.8455405831336975,0.4379743635654449,0.026932019740343,0.4476430416107178,0.4454090297222137,0.2314801663160324,0.4793878197669983,0.5174635052680969,0.7386872172355652
4,5.0,4,134,0.7620702385902405,0.1900095790624618,0.9449662566184998,0.9471702575683594,0.7469996213912964,0.3076925277709961,0.1789384335279464,0.188089519739151,0.1633793115615844,0.4387104213237762,0.634255051612854,0.2614000141620636,0.0517269968986511,0.9122812747955322,0.6350113153457642,0.9588112831115724
2,5.0,2,136,0.4428302347660064,0.6360665559768677,0.2732773125171661,0.3153935372829437,0.7721832394599915,0.9837455153465272,0.1657866090536117,0.0451541952788829,0.3264600038528442,0.873339056968689,0.7639876008033752,0.1574703156948089,0.123230829834938,0.0186659935861825,0.1821895390748977,0.7787414193153381
4,5.0,4,136,0.6328592896461487,0.0106907645240426,0.414364606142044,0.9488579630851746,0.0767549127340316,0.6779354214668274,0.9602349996566772,0.444377452135086,0.8867580890655518,0.813370406627655,0.6870705485343933,0.83160799741745,0.3630459606647491,0.3679777979850769,0.2936092913150787,0.2567049562931061
4,5.0,4,138,0.6604153513908386,0.1782534718513488,0.4532129466533661,0.9941278100013732,0.7547252774238586,0.21702940762043,0.3754720091819763,0.5436851978302002,0.8474321365356445,0.5952775478363037,0.7185989618301392,0.8388882279396057,0.7119464874267578,0.5935673117637634,0.6780648231506348,0.4950883388519287
6,5.0,1,139,0.013600306585431,0.1837184280157089,0.8750817775726318,0.9747298359870912,0.9668273329734802,0.920817732810974,0.2627887725830078,0.4854185581207275,0.2361188679933548,0.6960790753364563,0.3828757703304291,0.8701451420783997,0.6840770244598389,0.1324723660945892,0.93194180727005,0.3729536235332489
4,5.0,4,140,0.0185185316950082,0.3377119600772857,0.1459112912416458,0.4470378160476684,0.2216091901063919,0.6129975914955139,0.2207812368869781,0.4487240016460418,0.4439892470836639,0.3685738444328308,0.8042322397232056,0.4185987114906311,0.2698580026626587,0.6286913156509399,0.3614036440849304,0.7460425496101379
5,5.0,5,140,0.4411357939243316,0.073883980512619,0.7140220999717712,0.5271073579788208,0.2012042552232742,0.5323948264122009,0.0447305031120777,0.4759546518325805,0.296146959066391,0.1728144884109497,0.3643621504306793,0.4615967273712158,0.5602222084999084,0.1212847605347633,0.4036779403686523,0.7102205753326416
1,5.0,1,142,0.7324249148368835,0.5036723017692566,0.8825086355209351,0.9977760910987854,0.5805854797363281,0.1637399792671203,0.8371472954750061,0.1505643725395202,0.8939774632453918,0.3022142052650451,0.592612087726593,0.7978627681732178,0.8185107111930847,0.1935225427150726,0.3386279642581939,0.3639759719371795
1,5.0,1,144,0.2228280752897262,0.7905809283256531,0.2372882217168808,0.2328812628984451,0.0542663820087909,0.3649371564388275,0.3711081445217132,0.9532207250595092,0.3720369338989258,0.7162905931472778,0.6518961787223816,0.7573781609535217,0.7485455274581909,0.8594434261322021,0.1068228706717491,0.0322203934192657
5,5.0,5,144,0.2061701565980911,0.8859018087387085,0.8802815675735474,0.0281932223588228,0.2306976169347763,0.3619566261768341,0.8606829643249512,0.7733995318412781,0.6951401829719543,0.4467595517635345,0.9017984867095948,0.622717022895813,0.3932034075260162,0.9282193779945374,0.655929446220398,0.4232465028762817
2,5.0,2,145,0.4550561010837555,0.4916838109493255,0.1280084550380706,0.0982851013541221,0.5431181192398071,0.1208171844482421,0.3820513784885406,0.9837914109230042,0.8704957365989685,0.8016073703765869,0.2644387781620025,0.8835906982421875,0.6081593632698059,0.8972241878509521,0.5968054533004761,0.6620742082595825
3,5.0,3,145,0.4210329949855804,0.3598680198192596,0.0049043982289731,0.9711542725563048,0.5145187377929688,0.416380226612091,0.2386226058006286,0.3614089787006378,0.4593076109886169,0.6686834096908569,0.2585752010345459,0.4554861485958099,0.03345463052392,0.9036391973495485,0.2780143618583679,0.9495737552642822
4,5.0,4,145,0.3628601729869842,0.1773390024900436,0.6066855192184448,0.7531344890594482,0.5008502006530762,0.2736629247665405,0.7402827739715576,0.2070436477661132,0.1242487281560897,0.4793739914894104,0.4631038904190063,0.2009030878543853,0.6702587604522705,0.6247365474700928,0.4043568074703216,0.9770340919494628
2,5.0,2,147,0.4825509786605835,0.1928248107433319,0.6122000813484192,0.6558626294136047,0.6294859647750854,0.3422030210494995,0.5629812479019165,0.9128001928329468,0.3595741689205169,0.8855538964271545,0.9304038286209106,0.9524878263473512,0.9942851662635804,0.2223970144987106,0.4183287918567657,0.5238485932350159
3,5.0,3,147,0.0975802764296531,0.767242968082428,0.8482195138931274,0.3433710634708404,0.3195478618144989,0.502690851688385,0.3621365129947662,0.4982499182224273,0.8569673895835876,0.3399019837379455,0.4341297745704651,0.5727521777153015,0.0220573376864194,0.8681491017341614,0.9276423454284668,0.1334871053695678
5,5.0,5,147,0.5419362187385559,0.6113970279693604,0.1921746134757995,0.7262011170387268,0.9287246465682985,0.3572413325309753,0.9120627045631408,0.7575257420539856,0.3099576234817505,0.4403465092182159,0.8302085995674133,0.7204700112342834,0.9492811560630798,0.2904142439365387,0.4591340720653534,0.8089593052864075
6,5.0,1,150,0.4819946885108948,0.6779351830482483,0.4882306158542633,0.4951719343662262,0.623989462852478,0.7636961936950684,0.8595531582832336,0.8595086932182312,0.6107774972915649,0.0994022786617279,0.1036923378705978,0.3268733918666839,0.5925196409225464,0.0081554139032959,0.8095459938049316,0.9886075854301452
1,5.0,1,152,0.1710460484027862,0.7612699866294861,0.141186311841011,0.5294438004493713,0.3160865902900696,0.9524129629135132,0.0022558944765478,0.8989388942718506,0.6883625388145447,0.6157982349395752,0.8406669497489929,0.1969262957572937,0.96327805519104,0.7153497934341431,0.9870629906654358,0.1590529233217239
3,5.0,3,153,0.5999561548233032,0.306475430727005,0.1727253496646881,0.4855509102344513,0.8582626581192017,0.0197026785463094,0.4402834475040436,0.1540205925703048,0.7124161124229431,0.8473935723304749,0.4195129573345184,0.3684159815311432,0.5752525329589844,0.9652653336524964,0.7244417667388916,0.9069766402244568
6,5.0,1,153,0.8598605990409851,0.5955995917320251,0.3718375861644745,0.7763223052024841,0.4954228103160858,0.8455930948257446,0.826962947845459,0.5450016856193542,0.2783162295818329,0.5693314671516418,0.383476048707962,0.9416519403457642,0.1726998090744018,0.6102787852287292,0.1076071709394455,0.1261573880910873
4,5.0,4,154,0.4005089998245239,0.2277105748653412,0.7272255420684814,0.5288689732551575,0.9818598628044128,0.0426946133375167,0.7489137053489685,0.6048111915588379,0.6927422285079956,0.0416909866034984,0.0112892650067806,0.7059970498085022,0.8221206665039062,0.028537955135107,0.1742682158946991,0.8245060443878174
5,5.0,5,154,0.5087626576423645,0.1872621774673462,0.7118674516677856,0.7149955034255981,0.0601759925484657,0.3603985905647278,0.2189701199531555,0.0679589807987213,0.1566913872957229,0.3237686455249786,0.9179229736328124,0.4859015941619873,0.7740265727043152,0.1027390658855438,0.5891345739364624,0.2871340215206146
1,5.0,1,157,0.4948786497116089,0.4767191708087921,0.1207077577710151,0.0854077041149139,0.6343814730644226,0.1915810853242874,0.8596718311309814,0.2223131209611892,0.1529791802167892,0.0764699652791023,0.8284015655517578,0.5925381183624268,0.1320708990097046,0.4593066275119781,0.7090861797332764,0.2116586118936538
2,5.0,2,159,0.1097731068730354,0.0249258745461702,0.8972437381744385,0.2717350721359253,0.6525089740753174,0.7122552394866943,0.1155153587460517,0.6772028803825378,0.9483998417854308,0.6531726121902466,0.4045868217945099,0.2067714631557464,0.9253690838813782,0.7561154961585999,0.7462103366851807,0.8230392336845398
2,5.0,2,161,0.8080763220787048,0.6245979070663452,0.9673487544059752,0.279614508152008,0.8579297661781311,0.1441174745559692,0.3741837441921234,0.7155075073242188,0.2929332256317138,0.5711950659751892,0.4584336578845978,0.674729585647583,0.2596940398216247,0.9276936054229736,0.67330002784729,0.8925296068191528
3,5.0,3,161,0.9043702483177184,0.5542334914207458,0.9315202832221984,0.5416598916053772,0.8284976482391357,0.6983767747879028,0.2355102151632309,0.6746955513954163,0.6663686633110046,0.841148853302002,0.91414213180542,0.5175838470458984,0.0662930309772491,0.6081029176712036,0.3857564628124237,0.3762428164482116
3,5.0,3,165,0.4287321269512176,0.4220540523529053,0.0438214167952537,0.0334704741835594,0.3762498795986175,0.3723979890346527,0.4363115429878235,0.9332259893417358,0.0126210786402225,0.4278170466423034,0.9488533735275269,0.2180749326944351,0.6499512791633606,0.2811810374259949,0.0104347737506031,0.0763630494475364
5,5.0,5,166,0.777493417263031,0.7033090591430664,0.3039755523204803,0.1267208158969879,0.8792617917060852,0.7576076984405518,0.718540370464325,0.7412277460098267,0.8040491342544556,0.1428428441286087,0.2552109658718109,0.4646263718605041,0.1479455381631851,0.6926413178443909,0.6620975136756897,0.0133175589144229
1,5.0,1,167,0.0800758898258209,0.5376266241073608,0.2225605398416519,0.9072867035865784,0.0949242562055587,0.4463582336902618,0.8881950378417969,0.2906719446182251,0.3439424335956573,0.2156711667776107,0.1238573417067527,0.5505993962287903,0.6467109322547913,0.5653132200241089,0.6659531593322754,0.8828345537185669
6,5.0,1,169,0.4158241748809814,0.0316518805921077,0.8361783027648926,0.5607130527496338,0.6832497715950012,0.5808587670326233,0.0804943218827247,0.1835091710090637,0.5668795704841614,0.6197503209114075,0.7015244960784912,0.6798672080039978,0.6028870344161987,0.2023967206478119,0.6370810270309448,0.5875973701477051
2,5.0,2,171,0.8952748775482178,0.840337336063385,0.1750389486551284,0.3506919145584106,0.1318271160125732,0.947107434272766,0.602916955947876,0.0516511499881744,0.7929280400276184,0.5640922784805298,0.8894125819206238,0.5295179486274719,0.9163016676902772,0.946363091468811,0.8040322661399841,0.9596041440963744
2,5.0,2,172,0.5771527886390686,0.9905763864517212,0.0084716761484742,0.0553464256227016,0.3306771516799927,0.2131036072969436,0.4995399713516235,0.0813922882080078,0.4171814024448395,0.927560806274414,0.7393972873687744,0.2097717374563217,0.1916736811399459,0.277808129787445,0.928994357585907,0.660743772983551
1,5.0,1,175,0.2698326706886291,0.9564679265022278,0.8962787389755249,0.902369737625122,0.6547066569328308,0.9206972122192384,0.7337271571159363,0.2495928555727005,0.8443215489387512,0.9114766120910645,0.5323445796966553,0.9265490174293518,0.8572583198547363,0.0109764887019991,0.6936625242233276,0.0307786129415035
4,5.0,4,175,0.8019178509712219,0.4522600173950195,0.9391197562217712,0.2324334681034088,0.9778364896774292,0.8546044230461121,0.5394489765167236,0.3206639885902405,0.8371081948280334,0.9290115237236024,0.3226149082183838,0.2542144656181335,0.2980230450630188,0.0423277132213115,0.531833291053772,0.426128089427948
6,5.0,1,176,0.5010097622871399,0.4708282947540283,0.7356895208358765,0.5859230756759644,0.9343758821487428,0.102477453649044,0.4479249715805053,0.2178016006946563,0.6321025490760803,0.1664464026689529,0.8675429224967957,0.2674537599086761,0.6493242979049683,0.2014356255531311,0.6078137755393982,0.836578369140625
5,5.0,5,180,0.6415209174156189,0.8194390535354614,0.8855974078178406,0.7278125286102295,0.1358135044574737,0.7019762396812439,0.7386276125907898,0.3900129795074463,0.6695849895477295,0.9474645853042604,0.4673559069633484,0.1999189555644989,0.7888274192810059,0.6119315028190613,0.6275224685668945,0.2175657600164413
2,5.0,2,181,0.5307071805000305,0.6362457275390625,0.2585639953613281,0.1454479396343231,0.3283475637435913,0.7789192795753479,0.4229898750782013,0.168942853808403,0.0489930585026741,0.0968944877386093,0.0781832486391067,0.0143313249573111,0.5799594521522522,0.3223353624343872,0.0285487566143274,0.9241439700126648
3,5.0,3,183,0.5190979242324829,0.0905224457383155,0.6920502781867981,0.4160413146018982,0.6880016922950745,0.3896089792251587,0.3992310762405395,0.1923749446868896,0.7788640260696411,0.9198773503303528,0.7435696125030518,0.5638662576675415,0.5386542677879333,0.1187672317028045,0.3215020596981048,0.8824495077133179
6,5.0,1,186,0.7033398151397705,0.1788721233606338,0.1599369049072265,0.9513387084007264,0.7043126821517944,0.7690187096595764,0.0752145051956176,0.1826902776956558,0.4198488891124725,0.079640157520771,0.8109819889068604,0.1334674507379531,0.2232457548379898,0.3010702729225158,0.4876399636268616,0.1424948871135711
5,5.0,5,187,0.6678609848022461,0.4941061437129974,0.675003170967102,0.8331075310707092,0.0785995796322822,0.5249679088592529,0.3923116624355316,0.7954162359237671,0.1073991805315017,0.9359684586524964,0.672340452671051,0.8138189911842346,0.2967337071895599,0.0367970429360866,0.4127823114395141,0.5739870667457581
1,5.0,1,188,0.3853398859500885,0.2887388169765472,0.6289895176887512,0.3234840035438537,0.0256857983767986,0.6652037501335144,0.9554681181907654,0.3117692172527313,0.3157100081443786,0.8664114475250244,0.1189746409654617,0.6055682301521301,0.3287350237369537,0.5971696972846985,0.957250714302063,0.205726072192192
3,5.0,3,189,0.6771833896636963,0.5359288454055786,0.6142800450325012,0.2794749736785888,0.4853992164134979,0.3259752094745636,0.9843811988830566,0.6247622966766357,0.8689016699790955,0.3805103302001953,0.8276669383049011,0.6627318263053894,0.7603797316551208,0.8584131002426147,0.3809738457202911,0.6031873822212219
6,5.0,1,189,0.5742072463035583,0.3427257835865021,0.7788330316543579,0.5542898774147034,0.1209033355116844,0.3804631233215332,0.7445063591003418,0.4632450640201568,0.5696616768836975,0.2436130195856094,0.7236629128456116,0.0290886312723159,0.9213821291923524,0.3263945877552032,0.5998021364212036,0.8478105068206787
1,5.0,1,190,0.7815357446670532,0.7563373446464539,0.8498948216438293,0.0667880550026893,0.4700055122375488,0.2065161764621734,0.7257845401763916,0.5011854767799377,0.0456644259393215,0.7728185653686523,0.5195667147636414,0.0772403925657272,0.1040615439414978,0.117619514465332,0.7063498497009277,0.3364591300487518
6,5.0,1,192,0.4850283563137054,0.2409098744392395,0.0792934373021125,0.9971389770507812,0.436390608549118,0.4990909397602081,0.3321376740932464,0.5077327489852905,0.8970813155174255,0.6978806257247925,0.7262438535690308,0.9822977185249328,0.829473078250885,0.9529079794883728,0.8910651206970215,0.8032351136207581
2,5.0,2,193,0.808160662651062,0.4421569108963012,0.8014491200447083,0.1541609913110733,0.4938716292381286,0.8955501914024353,0.4760122299194336,0.2941359579563141,0.8530468344688416,0.2545130252838135,0.8666303753852844,0.9576910138130188,0.5003433227539062,0.437774121761322,0.330618143081665,0.2126398682594299
4,5.0,4,193,0.3625076115131378,0.5339376330375671,0.6109516620635986,0.2190036475658416,0.1057373061776161,0.4255001246929168,0.6771798729896545,0.0145178530365228,0.4150843620300293,0.2551749348640442,0.8275860548019409,0.1863805800676345,0.1032658144831657,0.9469845294952391,0.9643810987472534,0.7117011547088623
4,5.0,4,194,0.6868970990180969,0.1719659119844436,0.4686840176582336,0.7047857642173767,0.1927751004695892,0.9113311767578124,0.5150928497314453,0.0698658153414726,0.9437281489372252,0.6943891644477844,0.0714523866772651,0.6127294301986694,0.8229742646217346,0.2694503366947174,0.0273733735084533,0.3065498471260071
6,5.0,1,195,0.9410256147384644,0.4066609442234039,0.0096158236265182,0.1509565263986587,0.7554368376731873,0.8323202729225159,0.2829484939575195,0.3879638016223907,0.2031775712966919,0.1555472761392593,0.8495315313339233,0.1494801044464111,0.1326797306537628,0.4327800273895263,0.5079390406608582,0.4658009111881256
2,5.0,2,196,0.3424982130527496,0.6860978007316589,0.6208188533782959,0.3456661999225616,0.97303569316864,0.7857095003128052,0.78281170129776,0.6779000759124756,0.4407398104667663,0.4324153959751129,0.2382068336009979,0.757161557674408,0.1039437353610992,0.2067954391241073,0.7494558691978455,0.0204953644424676
5,5.0,5,196,0.7050917744636536,0.0372934490442276,0.4512379169464111,0.9130537509918212,0.1894097179174423,0.6925502419471741,0.6995559930801392,0.1885240823030471,0.5668556690216064,0.6603268384933472,0.797418475151062,0.6264255046844482,0.4853682219982147,0.430000752210617,0.7541276216506958,0.6144930124282837
1,5.0,1,198,0.3219793140888214,0.4265029728412628,0.4126065075397491,0.2261567115783691,0.709787905216217,0.6843779683113098,0.4954514503479004,0.4440546333789825,0.4936502277851105,0.0625075027346611,0.1137989088892936,0.9210290908813475,0.0574316754937171,0.6043412685394287,0.0753099843859672,0.0085317455232143
6,5.0,1,198,0.4769580662250519,0.9297382831573486,0.7900590300559998,0.2708136737346649,0.9201749563217164,0.5708975791931152,0.6842474937438965,0.6871946454048157,0.7365423440933228,0.4905433654785156,0.7213510274887085,0.1828512698411941,0.2526267766952514,0.8416224122047424,0.1106622964143753,0.8570272326469421
1,5.0,1,199,0.951410949230194,0.3250310719013214,0.366967499256134,0.0663555264472961,0.0731951668858528,0.5543984770774841,0.4499759376049042,0.2222682386636734,0.5273090600967407,0.2620118260383606,0.8479203581809998,0.4334760904312134,0.2244744151830673,0.5246451497077942,0.9558698534965516,0.0896508321166038
4,5.0,4,200,0.6097322702407837,0.2563770115375519,0.5714536905288696,0.0987086221575737,0.0960385203361511,0.4692926406860351,0.0255158618092536,0.0845683515071868,0.8440362811088562,0.1975996047258377,0.137420579791069,0.6227768063545227,0.4395962655544281,0.9068499803543092,0.3614666759967804,0.9581909775733948
1,5.0,1,202,0.569284975528717,0.9487149715423584,0.731045126914978,0.1501130014657974,0.9421786069869996,0.7682034373283386,0.1951243579387664,0.9470649361610411,0.8768897652626038,0.9477205872535706,0.9907729029655457,0.9728004336357116,0.86533123254776,0.5315099954605103,0.0314988680183887,0.328777939081192
6,5.0,1,202,0.0959518998861312,0.7606973648071289,0.7401309609413147,0.8707894086837769,0.8866020441055298,0.95988130569458,0.8960177898406982,0.5773856043815613,0.0552641041576862,0.4181102812290191,0.7547844052314758,0.792496383190155,0.407226026058197,0.58204585313797,0.3911675214767456,0.5177927613258362
1,5.0,1,203,0.104306474328041,0.0580012612044811,0.6678248643875122,0.4493747353553772,0.963661253452301,0.3273851275444031,0.6828985214233398,0.9221594333648682,0.9398499131202698,0.9584962129592896,0.8666229248046875,0.6325944066047668,0.266042023897171,0.684013307094574,0.299208253622055,0.0782675594091415
2,5.0,2,203,0.8334227800369263,0.9007039070129395,0.3479926884174347,0.3620257973670959,0.5018900036811829,0.263767272233963,0.8329551815986633,0.7177585363388062,0.6527451872825623,0.2349416017532348,0.8284813761711121,0.09926038980484,0.5473317503929138,0.148869514465332,0.1531556248664856,0.4363461136817932
3,5.0,3,204,0.1869715750217437,0.6043819785118103,0.474624902009964,0.625,0.4554022848606109,0.2937034070491791,0.5432402491569519,0.8468342423439026,0.2727657258510589,0.9194547533988952,0.2515099048614502,0.2433701753616333,0.1514153331518173,0.9868941307067872,0.6884527802467346,0.7435593605041504
2,5.0,2,207,0.0246760006994009,0.0531387627124786,0.5366314053535461,0.8618074059486389,0.5039864778518677,0.8943883776664734,0.5137973427772522,0.705818235874176,0.1871272176504135,0.063404843211174,0.2574113607406616,0.1394194811582565,0.4579666554927826,0.2074936032295227,0.1217358782887458,0.4712051749229431
3,5.0,3,208,0.8028655052185059,0.4949952065944671,0.0485914163291454,0.3313446342945099,0.8242084980010986,0.5965472459793091,0.564929187297821,0.1410631090402603,0.804494321346283,0.4970382452011108,0.4867536425590515,0.7880361080169678,0.6211185455322266,0.5555437207221985,0.1843113899230957,0.6168451905250549
5,5.0,5,208,0.9398362636566162,0.757357120513916,0.3484996557235718,0.7798847556114197,0.9350468516349792,0.9114612340927124,0.9807390570640564,0.9110174775123596,0.6190721988677979,0.2319343984127044,0.3601924180984497,0.7977292537689209,0.7095163464546204,0.900475025177002,0.5593684911727905,0.9707778692245485
6,5.0,1,208,0.5746111869812012,0.946502149105072,0.740978479385376,0.9353880882263184,0.3289045393466949,0.907225489616394,0.3843216896057129,0.0155841773375868,0.5505583882331848,0.8018351793289185,0.4234220683574676,0.5347921252250671,0.9349908232688904,0.8990100622177124,0.8048660159111023,0.2798429727554321
2,5.0,2,210,0.8067994117736816,0.0485372394323349,0.9431752562522888,0.3220618963241577,0.0696091502904892,0.8277263641357422,0.5199966430664062,0.2245188504457473,0.8115525841712952,0.2788898944854736,0.9820439219474792,0.7852318286895752,0.5260091423988342,0.1362245380878448,0.8115689158439636,0.4484061598777771
4,5.0,4,210,0.2435934692621231,0.0788570418953895,0.6645411849021912,0.5814065337181091,0.7233165502548218,0.9150570034980774,0.5991285443305969,0.7108592987060547,0.6558424234390259,0.7908470630645752,0.6208135485649109,0.6051489114761353,0.7774791717529297,0.8759641051292419,0.6081091165542603,0.8656612634658813
1,5.0,1,212,0.6114587783813477,0.0386310927569866,0.8032830953598022,0.6464478969573975,0.134512111544609,0.3928053081035614,0.7592785358428955,0.5912747979164124,0.5274644494056702,0.374801903963089,0.3161647617816925,0.966343104839325,0.0421805307269096,0.0089888526126742,0.707191526889801,0.8489322662353516
